알출,挖出
알토기,挖土机
알파,嘎巴
알판,轧板
알현,谒见; 谒見
알화기,轧花机
알화창,轧花厂
암,暗; 岩; 癌; 俺; 黯; 庵; 谙; 颔; 鹌; 埯; 鶕; 揞; 麣; 盦; 盫; 韽; 罯; 裺; 啱; 唵; 闇
암갈색,暗褐色
암거,暗渠
암거래,暗去来
암거래상,暗去来商
암권,岩圈
암기,暗记; 暗器
암기인,癌基因
암녹색,暗绿色; 暗綠色
암담,暗澹; 黯淡; 暗淡
암담무광,暗淡无光; 黯淡无光
암대,暗带
암도,暗道
암도진창,暗度陈仓
암동,岩洞
암류,暗流
암리,暗里
암막,暗幕
암매,暗卖
암무천일,暗无天日
암묵적,暗默的
암문,暗门
암물질,暗物质
암반,岩盘
암방,暗房
암벽,岩壁
암벽화,岩壁画
암변,癌变
암병,癌病
암보,暗堡
암분,岩体
암산,暗算
암살,暗杀
암살단,暗杀团
암살당,暗杀当
암살자,暗杀者
암상,暗箱; 暗想; 岩相; 暗伤
암색,暗色
암석,岩石
암석권,岩石圈
암선,暗线
암세포,癌细胞
암세포적,癌细胞的
암소,暗笑
암송,暗诵
암송추파,暗送秋波
암수,颔首
암숙,谙熟
암순,鹌鹑
암시,暗示
암시성,暗示性
암시적,暗示的
암실,暗室
암심,岩心; 岩芯
암암,暗暗
암암리,暗暗里
암암적,暗暗的
암암지,暗暗地
암야,暗夜
암약,暗跃
암양,岩样; 岩羊
암어,暗语
암연,黯然
암연소혼,黯然销魂
암연신상,黯然神伤
암연실색,黯然失色
암염,岩盐
암영,暗影
암용,岩溶
암운,暗云
암울,暗郁
암유,暗喻
암자,庵子; 暗自
암자색,暗紫色
암장,暗葬; 暗藏; 岩浆
암장암,岩浆岩
암적,癌的
암적색,暗赤色
암전,暗箭
암전륭조,岩田隆造
암전상인,暗箭伤人
암정준이,岩井俊二
암종,癌肿
암주,岩柱
암중,暗中
암중모색,暗中摸索
암중비약,暗中飞跃
암증,癌症
암지,暗地
암지리,暗地里
암창,暗疮; 暗娼
암처,暗处
암청색,暗青色; 暗靑色
암초,暗礁; 暗哨
암층,岩层
암탐,暗探
암통,癌痛
암투,暗鬪; 暗斗
암하,暗下; 暗河
암함,暗含
암합,暗合; 暗盒
암해,暗害
암행,暗行
암행어사,暗行御史
암호,暗号
암호화,暗号化
암홍,暗红
암화,岩画; 暗火
암회,暗灰
암회갈색,暗灰褐色
암회색,暗灰色
암흑,暗黑
암흑기,暗黑期
암흑리,暗黑里
암흑색,暗黑色
암흑시대,暗黑时代
압,压; 押; 鸭; 岬; 狎; 罨; 鰪; 壓; 鴨
압가,压价
압강,压强; 压降
압개,压盖
압경,压境; 压惊
압괴,压坏
압권,压卷
압근,压根
압근아,压根儿
압금,押金
압급,压级
압기,压气
압단,鸭蛋
압도,压倒
압도당,压倒当
압도성,压倒性
압도일절,压倒一切
압도적,压倒的
압두,压头
압득주,压得住
압려,压滤
압력,压力
압력과,压力锅
압력성,压力性
압력표,压力表
압록강,鸭绿江
압류,押留
압리,鸭梨
압맥,压麦
압밀,压密
압박,压迫
압박감,压迫感
압박성,压迫性
압박식,压迫式
압박자,压迫者
압보,押宝
압복,压服
압부,押赴
압부주,压不住
압살,压杀
압상저,压箱底
압선,压线
압설모,鸭舌帽
압세전,压岁钱
압송,押送
압쇄,压碎
압수,押守; 押收
압승,压胜
압압,鸭鸭
압억,压抑
압연,压延
압운,押运; 押韵
압운원,押运员
압육,鸭肉
압융,鸭绒
압이경지,狎而敬之
압자,鸭子
압장,鸭掌; 鸭场
압재,压载
압저,压低
압전,压电; 压剪
압정,压井; 压顶
압제,压制; 押题
압조,压条
압주,压住; 压铸; 押走
압진,压阵
압차,押车
압착,压搾; 压榨
압착량,压榨量
압축,压缩; 压轴
압축기,压缩机
압축비,压缩比
압축성,压缩性
압축적,压缩的
압축희,压轴戏
압출기,压出机
압통,压痛
압퇴,压腿
압편,压扁; 压片
압평,压平
압항,压港
압해,押解
압화,压货
압휘,押汇
앙,央; 仰; 昂; 盎; 鞅; 秧; 殃; 鸯; 怏; 泱; 眏; 紻; 詇
앙가,秧歌
앙가대,秧歌队
앙각,仰角
앙거,仰举; 仰擧
앙광,仰光
앙구,央求
앙귀,昂贵
앙급,殃及
앙급지어,殃及池鱼
앙두,仰头
앙등,昻腾
앙령,秧龄
앙뢰,仰赖
앙망,仰望
앙면,仰面
앙면조천,仰面朝天
앙모,仰慕
앙묘,秧苗
앙불괴어천,仰不愧于天
앙사,盎司
앙사부휵,仰事俯畜
앙소문화,仰韶文化
앙수,昂首; 仰首
앙수신미,仰首伸眉
앙수정흉,昂首挺胸
앙수활보,昂首阔步
앙숙,怏宿
앙시,央视; 仰视
앙심,怏心
앙앙,泱泱; 怏怏
앙앙대국,泱泱大国
앙앙불락,怏怏不乐; 怏怏不樂
앙양,昻扬; 昂扬
앙연,盎然; 昂然
앙영,仰泳
앙와,仰卧
앙와기좌,仰卧起坐
앙융,仰融
앙자,秧子
앙장,仰仗
앙전,秧田
앙천,仰天
앙천대소,仰天大笑
앙천이타,仰天而唾
앙천장소,仰天长啸
앙천장우,仰天长叹
앙체,昂达
앙행,央行
앙행상해총부,央行上海总部
애,爱; 喝; 埃; 艾; 呆; 碍; 哀; 挨; 唉; 崖; 哎; 涯; 隘; 呃; 蔼; 暧; 嗳; 皑; 阂; 霭; 砹; 嫒; 瑷; 锿; 睚; 鴱; 賹; 硙; 愛; 捱; 欸; 曖; 礙
애가,挨家; 爱可; 艾柯
애가애호,挨家挨户
애개,挨个
애개아,挨个儿
애걸,哀乞
애걸복걸,哀乞伏乞
애격,艾格
애격란,埃格兰
애견,爱犬
애경,艾敬
애경사,哀庆事
애고,爱顾
애관한사,爱管闲事
애교,爱娇
애교심,爱校心
애구,哀求; 隘口
애국,爱国
애국시,爱国诗
애국심,爱国心
애국열정,爱国热情
애국위생운동,爱国卫生运动
애국인사,爱国人士
애국자,爱国者
애국자도탄,爱国者导弹
애국적,爱国的
애국정신,爱国精神
애국주의,爱国主义
애국주의자,爱国主义者
애규,哀叫
애극,艾克
애극삼,埃克森
애극합덕,埃克哈德
애근,挨近
애금해,爱琴海
애급,埃及
애급대,埃及队
애급옥오,爱及屋乌
애급인,埃及人
애기,嗳气; 艾祺
애기손,艾奇逊
애낙,艾诺
애녀,爱女
애니와이,艾尼瓦尔
애다,爱多
애대,爱戴
애대미예애대점,艾黛美艺艾黛店
애덕,爱德; 艾德
애덕미이삼,埃德米尔森
애덕화,爱德华
애덕화자,爱德华兹
애도,哀悼; 挨到
애도회,哀悼会
애독서,爱读书
애독자,爱读者
애동매,艾冬梅
애득,爱得
애등,艾登
애락,哀乐; 爱乐
애략특,艾略特
애려,爱侣; 艾丽; 爱丽
애려사,爱丽丝; 爱丽舍; 艾丽丝; 艾丽斯
애려사궁,爱丽舍宫
애련,哀怜; 爱恋
애령,爱怜; 哀怜
애로,隘路
애뢰리,埃雷利
애뢰산,哀牢山
애뢰잡특,埃雷卡特
애륜,艾伦; 埃伦
애리,爱里; 艾莉
애리극,埃里克
애리극삼,埃里克森
애리극송,埃里克松
애리부리,爱理不理
애리사,埃利斯
애리삼,艾莉森
애리화,艾利和
애림,艾琳
애립신공사,爱立信公司
애마,艾玛; 爱玛; 爱马
애마이,艾马尔
애막능조,爱莫能助
애막대우심사,哀莫大于心死
애막삼,埃莫森
애매,暧昧; 挨骂
애매모호,暧昧模糊
애매성,暧昧性
애면자,爱面子
애명,哀鸣
애모,爱慕; 艾某
애모심,爱慕心
애몽맹,艾梦萌
애묘,崖墓
애무,爱抚
애묵생,爱默生; 艾默生
애문,艾文
애문사,埃文斯
애미,爱美; 艾薇; 艾米; 艾美
애미려,艾米丽
애미리,艾米莉
애미미,艾未未
애미아,艾薇儿
애미이,埃米尔; 艾美耳
애미특,艾美特
애민,爱民
애백돈,艾伯顿
애백특,艾伯特
애벽,崖壁
애별리고,爱别离苦
애보생,爱普生
애부석수,爱不释手
애불돈,埃弗顿
애불돈대,埃弗顿队
애불랍,埃弗拉
애불삼,艾弗森; 艾佛森
애비,爱妃; 挨批
애비이,埃菲尔
애비이철탑,埃菲尔铁塔
애비호,艾比湖
애사,艾斯; 哀思; 碍事; 艾丝
애사기마인,爱斯基摩人
애사니아,爱沙尼亚
애사심,爱社心
애사특랍체,埃斯特拉达
애살극,艾萨克
애삼,埃森
애삼극,艾森克
애삼호위이,艾森豪威尔
애상,哀想; 爱上; 哀伤
애상적,哀伤的
애새,埃塞
애새아비아,埃塞俄比亚
애서,艾瑞
애서강,艾绪强
애서극,艾瑞克
애석,哀惜; 爱惜
애성,哀声
애성우기,唉声叹气
애수,哀愁
애수애각,碍手碍脚
애신,埃辛
애심,爱心
애아,挨饿
애안,碍眼
애애,唉唉; 哎哎; 皑皑; 艾艾
애약,哎哟
애역,呃逆
애연가,爱烟家
애오와주,艾奥瓦州
애옥급오,爱屋及乌
애완,哀婉
애완견,爱玩犬
애완동물,爱玩动物
애왜,爱娃
애욕,爱欲
애용,爱用
애우,哀叹
애원,哀怨; 哀愿
애위회,爱卫会
애이,艾尔; 埃尔; 爱尔
애이다안,埃尔多安
애이란,爱尔兰
애이란공화군,爱尔兰共和军
애이란대,爱尔兰队
애이불상,哀而不伤
애이사,埃尔斯; 艾尔莎; 爱尔莎
애이유사,埃尔维斯
애인,爱人; 艾因
애인곽온,埃因霍温
애인곽온구락부,埃因霍温俱乐部
애인곽온대,埃因霍温队
애인문,爱人们
애인민,爱人民
애인사탄,爱因斯坦
애인이덕,爱人以德
애일과,艾一戈
애일장,爱一场
애자,爱子; 崖子
애자병,艾滋病
애자병독,艾滋病毒
애자필보,睚眦必报
애잡,爱卡
애장품,爱藏品
애재,哀哉
애적,艾迪; 埃迪
애적생,爱迪生
애절,哀切
애정,爱情
애정보,爱丁堡
애제자,爱弟子
애족,爱族
애주,挨揍
애중,埃中
애증,爱憎
애증분명,爱憎分明
애지중지,爱之重之
애지파,艾志波
애착,爱着
애착심,爱着心
애창곡,爱唱曲
애처,爱妻
애처가,爱妻家
애첩,爱妾
애청,艾青
애청자,爱听者
애청청,艾晴晴
애체,爱达
애체하주,爱达荷州
애총,爱宠
애칭,爱称
애타,挨打
애탁오,埃托奥
애탑부리,爱搭不理
애통,哀痛
애특,艾特; 爱特
애특아,艾特我
애특착,艾特错
애포,埃布
애하,哎呀; 唉呀; 爱河
애한교가,爱恨交加
애합매덕,艾哈迈德
애합매적,艾哈迈迪
애향,爱鄕
애협,艾叶
애형,埃亨
애호,爱好; 爱护; 哀嚎; 哀号; 挨户
애호가,爱好家
애호국,爱好国
애호도,爱好度
애호자,爱好者
애호자문,爱好者们
애호층,爱好层
애홍편야,哀鸿遍野
애환,哀欢
애훼골립,哀毁骨立
액,额; 液; 厄; 扼; 腋; 掖; 轭; 缢; 苊; 阨; 詻; 阸; 鈪; 額
액각,额角
액골,额骨
액과다이,厄瓜多尔
액과다이대,厄瓜多尔队
액내사특,厄内斯特
액도,额度
액두,额头; 额窦
액력,液力
액류,液流
액립특리아,厄立特里亚
액막,液膜
액면,额面; 液面
액면가,额面价
액면가액,额面价额
액모,腋毛
액분,液体
액사,扼死
액살,扼杀
액상,液状; 液相
액수,额数; 扼守
액아,腋芽
액안,液氨
액압,液压
액압유,液压油
액와,腋窝
액완,扼腕
액완우식,扼腕叹息
액외,额外
액요,扼要
액운,厄运
액이,厄尔
액이고납,额尔古纳
액이니낙,厄尔尼诺
액이니낙현상,厄尔尼诺现象
액이제사하,额尔齐斯河
액자,额子
액자식,额子式
액정,液晶; 额定
액정전뇌,液晶电脑
액정채전,液晶彩电
액제,扼制
액제납기,额济纳旗
액지,额支
액체,液体
액취,腋臭
액태,液态
액포,液泡
액하,腋下
액화,液化
액화기,液化气
액화기병,液化气瓶
액화기참,液化气站
앳,厑
앵,樱; 莺; 鹦; 嘤; 罂; 譻; 嚶; 櫻
앵가연무,莺歌燕舞
앵도,樱桃
앵무,鹦鹉
앵속,罂粟
앵순,樱唇
앵아,莺儿
앵앵,嘤嘤
앵화,樱花
야,也; 若; 夜; 射; 野; 爷; 耶; 惹; 冶; 椰; 偌; 喏; 琊; 揶; 祂; 䥺; 嘢; 爺; 乛; 吔
야가무식도,冶家无食刀
야간,夜间
야간열차,夜间列车; 夜间列车
야간작업,夜间作业
야경,夜景; 夜警; 夜惊
야계,野鸡
야계차,野鸡车
야곡,夜曲
야공,夜空
야과,野果
야광,夜光
야광배,夜光杯
야광침,夜光针
야교,夜校
야구,野球; 野狗
야구부,野球部
야구장,野球场
야국,野菊
야국화,野菊花
야권,野圈
야근,夜勤
야근자,夜勤者
야금,冶金; 野禽
야금공업,冶金工业
야금공업부,冶金工业部
야기,惹起
야기자,惹起者
야기형,惹起型
야뇌,惹恼
야뇨,夜尿
야능,也能
야단,惹端
야단법석,野坛法席
야단야단,惹端惹端
야담,夜谈
야당,野党
야당사,野党史
야당인,野党人
야대,偌大; 夜大
야대학,夜大学
야도,野都
야란,夜阑
야란인정,夜阑人静
야랑,夜郎
야랑자대,夜郎自大
야래,夜来
야래향,夜来香
야려,野驴
야련,冶炼
야로,耶鲁
야로대학,耶鲁大学
야로살랭,耶路撒冷
야륜,耶伦
야률홍기,耶律洪基
야리,夜里
야리기,耶利奇; 耶里奇
야림,椰林
야마,野马
야막,夜幕
야만,野蛮; 夜晚
야만시,野蛮视
야만인,野蛮人
야만적,野蛮的
야망,野望
야망망,野茫茫
야맹,夜盲
야맹증,夜盲症
야명주,夜明珠
야몰,也没
야묘,野猫
야묘자,夜猫子
야묘자문,夜猫子们
야무청초,野无青草; 野无靑草
야문,爷们; 也门
야문아,爷们儿
야미,野味
야박,野薄
야반,夜班; 夜半; 夜饭
야반도주,夜半逃走
야부,也不
야부기,惹不起
야부능매,夜不能寐
야불답백,夜不踏白
야불폐문,夜不闭门
야비,野卑
야사,也似; 惹事; 野史
야사생비,惹事生非
야산,野山
야산대,野山带
야산지,野山地
야상,惹上; 野象
야색,夜色
야생,野生
야생도,野生稻
야생동물,野生动物
야생동물원,野生动物园
야생마,野生马
야생조,野生鸟
야생종,野生种
야생형,野生型
야생화,野生花
야생활,夜生活
야성,野性
야성미,野性美
야성적,野性的
야세,野势
야소,夜宵; 耶稣
야소회,耶稣会
야속,野俗
야수,野兽; 椰树
야수적,野兽的
야수파,野兽派
야습,夜袭
야시,也是; 夜市
야시생비,惹是生非
야식,夜食; 野食
야심,野心; 夜深
야심가,野心家
야심만만,野心满满
야심발발,野心勃勃
야심인정,夜深人静
야심작,野心作
야심적,野心的
야아,爷儿
야아두,野丫头
야아량,爷儿俩
야아문,爷儿们
야안,惹眼
야압,野鸭
야압자,野鸭子
야앵,夜莺
야야,爷爷; 夜夜; 喏喏
야연,夜宴
야영,野营
야영객,野营客
야영장,野营场
야외,野外
야외극장,野外剧场
야외무대,野外舞台
야외숙,野外宿
야요,也要
야욕,野欲
야용,椰蓉
야우,野牛
야유,也有; 揶揄; 夜游
야유소몽,夜有所梦
야유신,夜游神
야유회,野游会
야음,夜阴
야이계일,夜以继日
야이망침,夜而忘寝
야인,野人; 惹人
야인염,惹人厌
야자,椰子
야자수,椰子树
야자유,椰子油
야장,夜场
야장몽다,夜长梦多
야장미,野蔷薇
야저,野猪
야전,野战; 夜战
야전가언,野田佳彦
야전군,野战军
야전의원,野战医院
야조,野鸟
야즙,椰汁
야증,也曾
야지,野地
야차,夜叉; 夜车
야찬,野餐; 夜餐
야채,野菜; 椰菜
야초,野草
야초라,野草罗
야총회,夜总会
야취,也就; 野趣; 野炊
야취시,也就是
야취시설,也就是说
야토,野兔
야파,也罢
야포,野炮
야폭,夜爆
야표,野票
야풍,夜风; 椰风
야학,夜学
야학당,夜学堂
야합,野合
야합적,野合的
야항,夜航
야해자,野孩子
야행,夜行
야행성,夜行性
야허,也许
야호,也好; 夜壶
야화,野花; 惹火; 惹祸; 野火; 夜话
야화화,耶和华
야회,也会; 夜会
야희,夜戏
약,约; 若; 药; 略; 弱; 跃; 掠; 钥; 哟; 箬; 龠; 籥; 瀹; 藞; 鶸; 蒻; 篛; 箹; 礿; 喲; 約; 藥; 躍; 葯; 鑰
약간,若干
약감국,药监局
약감성,弱碱性
약거,跃居
약검,药检
약견,约见
약계,药械; 约计
약고,药膏; 约稿
약과,药果; 跃过
약관,弱冠; 约款
약관자,药罐子
약구,药具
약국,药局; 弱国
약극,约克
약극군,约克郡
약기,约期
약농,药农
약능제강,弱能制强
약단,约旦; 药单
약단대,约旦队
약단하,约旦河
약담,约谈
약대,药大; 弱队
약도,略图; 略图
약도병제,药到病除
약동,跃动; 约同
약란,若兰
약략,约略
약려,弱旅
약력,弱力; 略历; 略历; 药力
약롱중물,药笼中物
약리,药理
약리학,药理学
약마,跃马
약마복중,弱马卜重
약막,约莫
약면,药棉
약모,约摸
약무기사,若无其事
약물,药物
약물성,药物性
약물학,药物学
약미,药味
약방,药房; 药方
약방감초,药房甘草
약방문,药方文
약법,约法
약법삼장,约法三章
약병,药瓶
약보,药补
약봉지,药封纸
약부금풍,弱不禁风
약분,药粉
약불승의,若不胜衣
약비,若非; 药费
약사,药师; 若使; 药渣
약사발,药沙钵
약산,弱酸
약산성,弱酸性
약상,药箱; 药商
약석지언,药石之言
약선,药膳
약성,药性
약세,弱势
약소,略少; 略少; 弱小
약소국,弱小国
약속,约束
약속력,约束力
약속성,约束性
약수,药水; 若水; 弱水; 约数
약수통,药水桶
약술,略述; 略述
약슬,约瑟
약슬부,约瑟夫
약슬분,约瑟芬
약시,弱视; 若是; 钥匙; 弱市
약시련,钥匙链
약시저양,若是这样
약식,略式; 略式
약실,药室
약약,跃跃
약약욕시,跃跃欲试
약연,跃然; 若然
약연지상,跃然纸上
약왕,药王
약요,若要
약요인부지,若要人不知
약욕,药浴
약위,若为
약유소사,若有所思
약유소실,若有所失
약유약무,若有若无
약육강식,弱肉强食
약은약현,若隐若现
약이개,若尔盖
약이능강,弱而能强
약자,弱者
약재,药材
약전,药典; 弱电
약점,弱点; 药店; 约占
약점세계,约占世界
약정,约定; 药政
약정속성,约定俗成
약제,药剂
약제사,药剂师
약조,约条
약주,药酒
약즉약리,若即若离
약지,药指; 弱智
약진,跃进; 药疹
약질,弱质
약창,药厂
약천,跃迁
약청,约请
약체,弱体
약초,药草
약취,略取; 略取
약층,跃层
약칭,略称; 略称
약탈,掠夺; 掠夺
약탈당,掠夺当
약탈적,掠夺的
약탕,药汤
약통,药桶
약편,药片
약포,药铺
약표,略表; 略表
약품,药品
약하,跃下; 若何
약학,药学
약한,约翰
약한내사보,约翰内斯堡
약한니,约翰尼
약한사돈,约翰斯顿
약한삼,约翰森
약한손,约翰逊
약한송,约翰松
약합,约合; 药盒
약합부절,若合符节
약항,弱项
약해,药害
약행,药行
약혼,约婚
약혼녀,约婚女
약혼식,约婚式
약혼자,约婚者
약화,弱化; 药祸
약환,药丸
약회,约会
약효,药效
양,样; 两; 量; 让; 阳; 养; 洋; 良; 亮; 娘; 杨; 扬; 粮; 羊; 梁; 凉; 氧; 谅; 嚷; 壤; 痒; 酿; 镶; 襄; 疡; 佯; 攘; 漾; 恙; 馕; 炀; 骧; 烊; 瓤; 穰; 禳; 蛘; 徉; 飏; 諹; 𬙋; 钖; 輰; 蘘; 羕; 鴹; 樣; 讓; 陽; 養; 楊; 旸; 様; 揚; 癢; 釀; 孃; 嬢; 垟
양가,两家; 兩家; 杨家; 养家; 让价
양가령,杨家岭
양가성,两价性; 兩价性
양가장,杨家将
양가적,两价的; 兩价的
양가평,杨家坪
양가호구,养家糊口
양각,羊角
양간,阳间
양감,量感; 镶嵌
양강,阳江; 阳刚; 杨康; 杨绛; 阳钢; 杨刚
양강시,阳江市
양강지기,阳刚之气
양강지미,阳刚之美
양개,让开; 杨凯
양개생,杨凯生
양개음폐,阳开阴闭
양개혜,杨开慧
양건,杨健
양건국,杨建国
양건평,杨建平
양건화,杨建华
양걸,杨杰
양검,杨剑
양견,养犬; 杨坚
양결,杨洁
양결지,杨洁篪
양경리,杨经理
양경우,杨景宇
양경천,杨擎天
양경휘,杨景辉
양계,养鸡
양계업,养鸡业
양계장,养鸡场
양고,羊羔; 让高
양곡,粮谷; 阳谷
양곡현,阳谷县
양곤,杨坤
양공,佯攻
양공여,杨恭如
양공제,杨公堤
양공주,洋公主
양과,扬戈; 扬科; 杨科
양과유기,扬科维奇; 扬戈维奇
양관,羊倌
양광,阳光; 杨广; 杨光
양광명미,阳光明媚
양광보조,阳光普照
양광위시,阳光卫视
양광집단,阳光集团
양광찬란,阳光灿烂
양광형,阳光型
양광화,阳光化
양괴,洋槐
양교,洋桥
양교수,杨教授
양구,养狗
양구인,养狗人
양국,两国; 兩国
양국강,杨国强
양국경,杨国庆
양국장,杨局长
양국충,杨国忠
양국평,杨国平
양국화,杨国华
양군,两军; 兩军; 羊群; 杨军; 杨君
양궁,洋弓
양궁난장,良弓难张; 良弓难张
양권,羊圈
양귀비,杨贵妃
양귀자,洋鬼子
양균,杨钧
양극,两极; 兩极; 阳极; 杨克
양극단,两极端; 兩极端
양극이,扬克尔
양극적,两极的
양극화,两极化; 兩极化
양근기,杨勤冀
양금,扬琴
양금린,杨锦麟
양금미옥,良金美玉; 良金美玉
양금신족,量衾伸足; 量衾伸足
양금주,杨金柱
양금지,杨金志
양금택목,良禽择木; 良禽择木
양급,让给
양기,阳气; 氧气; 扬起; 洋气; 样机; 扬弃; 养气
양기병,氧气瓶
양나,让那; 杨娜
양남,杨楠
양내,羊奶
양내무,杨乃武
양내문,杨乃文
양녀,养女
양녀사,杨女士
양년,羊年
양녕,杨宁
양노,洋奴
양노철학,洋奴哲学
양니,让你
양단,洋缎; 杨丹
양단간,两端间; 兩端间
양당,两党; 兩党
양당제,两党制; 兩党制
양대,两大; 阳台; 兩大
양대가,杨大哥
양대야,杨大爷
양대인,杨大人
양대저,杨大姐
양덕창,杨德昌
양도,让渡; 杨桃; 杨涛; 杨度
양도분,让渡分
양도성,让渡性
양돈,养豚
양돈업,养豚业
양동,杨东
양동량,杨栋梁
양동서,杨童舒
양동작전,阳动作战
양동평,杨东平
양두구육,羊头狗肉
양두색이,两豆塞耳; 兩豆塞耳
양득지,杨得志
양락,杨乐
양락락,杨乐乐
양란,杨澜
양량,杨亮
양려,杨丽
양려연,杨丽娟
양려평,杨丽萍
양력,阳历; 杨力
양련,杨炼
양련결,杨莲洁
양렴,养廉
양령,杨玲
양로,养老; 让路; 养路; 杨老
양로금,养老金
양로당,养老党
양로비,养路费
양로사,杨老师
양로송종,养老送终
양로원,养老院
양록,养鹿
양론,两论; 兩论
양뢰,杨磊; 阳蕾; 杨雷
양료,养料; 氧疗
양류,杨柳; 洋流
양류청,杨柳青
양릉,杨凌
양리,让利; 杨莉
양리위,杨利伟
양리자,阳离子
양림,杨林; 让林; 杨琳
양립,两立; 兩立
양립신,杨立新
양마,养马
양막,羊膜
양막강,羊膜腔
양말,洋袜; 杨沫
양매,杨梅
양매군,杨迈军
양맹,杨猛
양면,两面; 兩面; 洋面; 阳面
양면성,两面性
양면적,两面的
양명,杨明; 扬名; 阳明; 杨鸣; 洋名
양명산,阳明山
양명생,杨明生
양모,羊毛; 杨某; 养母
양모모,杨某某
양모삼,羊毛衫
양모융,羊毛绒
양모출재양신상,羊毛出在羊身上
양목,杨木; 洋木; 杨牧
양몽환,杨梦寰
양묘,养猫
양묘기,扬锚机
양무,洋务; 杨武
양무용,洋舞踊
양무파,洋务派
양문,杨文; 洋文
양문군,杨文军
양물,洋物
양미,杨薇; 扬眉
양미간,两眉间; 兩眉间
양미토기,扬眉吐气
양민,良民; 杨敏
양박,杨璞; 杨博
양반,两班; 兩班
양반가,两班家
양반국,两班国
양반이경,让畔而耕
양반촌,两班村
양반층,两班层
양발표,杨发彪
양방,洋方; 两方; 兩方; 洋房; 杨芳; 让方
양백만,杨百万
양번,襄樊
양번시,襄樊市
양범,杨帆; 扬帆; 杨凡
양변,镶边
양병,养病; 杨兵; 养兵
양병천일,养兵千日
양보,让步
양복,洋服
양복가,杨福家
양복생,杨福生
양복점,洋服店
양본,样本; 让本
양본량,样本量
양봉,养蜂; 杨锋; 杨凤
양봉업,养蜂业
양봉연비,两凤连飞; 兩凤連飞
양봉음,杨凤吟
양봉음위,阳奉阴违
양부,养父
양부모,养父母
양분,养分; 两分; 兩分
양분법,两分法
양분압,氧分压
양분화,两分化
양붕,杨鹏
양붕봉,杨朋锋
양비,杨飞
양비대담,攘臂大谈
양비론,两非论; 兩非论
양빈,杨斌; 杨滨
양빙,杨冰
양사,扬沙
양사기,杨思琦
양사부,杨师傅
양사주석,扬沙走石
양사창,杨嗣昌
양삭,阳朔
양산,阳伞; 量产; 量产; 阳山
양산항,洋山港
양삼,杨森
양삼저,杨三姐
양상,样相; 养伤; 洋相
양상곤,杨尚昆
양상군자,梁上君子; 梁上君子
양상도회,梁上涂灰; 梁上涂灰
양상운,杨祥云
양새신,杨塞新
양생,养生
양생법,养生法
양생송사,养生送死
양생지도,养生之道
양서,良书; 良书; 样书; 杨瑞; 阳西
양서기,杨书记
양서류,两栖类
양선생,杨先生
양선평,杨善平
양설,杨雪
양성,养成; 阳性; 两性; 兩性; 酿成; 羊城; 养性; 扬声; 阳城; 襄城; 杨诚
양성기,扬声器
양성률,阳性率
양성만보,羊城晚报
양성무,杨成武
양성소,养成所
양성자,阳性子; 阳性者
양성현,阳城县
양성화,阳性化
양세요,杨世尧
양세천,杨世川
양소,杨素; 杨笑
양소기,杨小奇
양소길,杨小吉
양소도,阳关道
양소양,杨小阳; 杨小洋
양소저,杨小姐
양소체,杨苏棣
양속,良俗; 良俗
양송,杨松; 杨荣
양수,扬水; 羊水; 让受; 阳数; 杨树; 扬手; 杨修
양수겸장,两手兼将; 兩手兼将
양수림,杨树林
양수성,杨受成
양수주,杨秀珠
양수집병,两手执餠; 兩手执餠
양수척,杨水尺
양수청,杨秀清
양수청풍,两袖清风; 兩袖淸风
양수포,杨树浦
양숙관,杨肃观
양순음위,阳顺阴违
양승,杨丞
양시론,两是论; 兩是论
양시쌍비,两是双非; 兩是双非
양식,养殖; 样式; 洋食; 粮食; 良识; 糧食; 良识; 养息
양식당,洋食堂
양식론,样式论
양식업,养殖业
양식장,养殖场
양식적,良识的
양식화,样式化
양신,杨晨; 养神; 阳新; 杨慎; 阳信; 杨迅
양신강,杨臣刚
양신현,阳新县
양심,良心; 良心; 养心
양심선언,良心宣言
양심선언자,良心宣言者
양심수,良心囚; 良心囚
양심적,良心的; 良心的
양쌍,杨双
양씨,杨氏
양아,让我; 养鹅; 镶牙
양아방로,养儿防老
양아이,杨阿姨
양아주,杨亚洲
양안,量案; 量案
양압,两压; 兩压; 养鸭
양애국,杨爱国
양약,洋药
양약고어구,良药苦于口
양약혜,杨若兮
양양,样样; 嚷嚷; 痒痒; 襄阳; 洋洋; 杨扬; 养羊; 扬扬; 杨洋; 杨阳; 阳阳; 杨杨; 让杨
양양득의,洋洋得意
양양로,襄阳路
양양로시장,襄阳路市场
양양성,襄阳城
양양세세,洋洋洒洒
양양업,养羊业
양양자득,洋洋自得
양어,养鱼
양어장,养鱼场
양어지,养鱼池
양언,扬言
양업계,让业界
양업공,杨业功
양여,让与
양여대,杨汝岱
양연,杨娟
양염,杨炎; 杨艳
양영,杨影; 杨英; 杨颖; 杨瑛; 杨永
양영명,杨永明
양예,杨锐
양옥,洋屋
양옥봉,杨玉凤
양옥영,杨钰莹
양옥환,杨玉环
양완,杨婉
양완청,杨浣青
양왜왜,洋娃娃
양요조,杨耀祖
양용,杨勇
양용형,两用型; 兩用型
양우,养牛; 洋芋; 杨雨
양우업,养牛业
양욱,杨旭
양운,杨云
양운총,杨云聪
양웅,杨雄; 扬雄
